Tribe,Tribe,cluster,profile length,Gene ID,function,SP ?,SSP
2863,f2863,c361,41,TIGR6.1_LOC_Os03g26490.1,,,
2864,f2864,c3620,50,RAP2_Os05t0415300-00,,,
2864,f2864,c3620,50,TIGR6.1_LOC_Os05g34300.1,,,
2865,f2865,c3621,32,maize_GRMZM5G811359_P01,,,
2865,f2865,c3621,32,RAP2_Os11t0646988-00,,,
2866,f2866,c3622,50,RAP2_Os05t0419301-01,,,
2866,f2866,c3622,50,TIGR6.1_LOC_Os05g34655.1,,,
2867,f2867,c3623,50,RAP2_Os05t0420000-01,,,
2867,f2867,c3623,50,TIGR6.1_LOC_Os05g34710.1,,,
2868,f2868,c3624,50,maize_GRMZM2G046244_P02,,,
2868,f2868,c3624,50,maize_GRMZM2G436319_P02,,,
2869,f2869,c3625,28,maize_GRMZM2G473111_P01,,,
2869,f2869,c3625,28,maize_GRMZM2G548749_P01,,,
2870,f2870,c3626,50,maize_GRMZM5G813614_P01,,,
2870,f2870,c3626,50,maize_GRMZM5G846645_P01,,,
2871,f2871,c3627,35,maize_GRMZM2G123705_P01,,,
2871,f2871,c3627,35,POPTR_0001s21080.1,,,
2872,f2872,c3628,20,POPTR_0002s21850.1,,,
2872,f2872,c3628,20,vitis_VV12G05440,,,
2873,f2873,c3629,35,maize_GRMZM2G383749_P01,,,
2873,f2873,c3629,35,maize_GRMZM2G586491_P01,,,
2874,f2874,c362,41,maize_GRMZM2G175606_P01,,,
2874,f2874,c362,41,maize_GRMZM2G308422_P01,,,
2874,f2874,c362,41,maize_GRMZM2G421160_P01,,,
2874,f2874,c362,41,maize_GRMZM2G473266_P01,,,
2874,f2874,c362,41,RAP2_Os04t0351800-00,,,
2874,f2874,c362,41,TIGR6.1_LOC_Os04g28320.1,,,
2874,f2874,c362,41,TIGR6.1_LOC_Os04g28330.1,,,
2874,f2874,c362,41,TIGR6.1_LOC_Os04g28360.1,,,
2874,f2874,c362,41,TIGR6.1_LOC_Os04g28370.1,,,
2874,f2874,c362,41,TIGR6.1_LOC_Os04g28390.1,,,
2875,f2875,c3630,32,maize_GRMZM5G812923_P02,,,
2875,f2875,c3630,32,RAP2_Os02t0159700-02,,,
2876,f2876,c3631,36,maize_GRMZM5G852099_P01,,,
2876,f2876,c3631,36,RAP2_Os04t0205400-00,,,
2877,f2877,c3632,44,vitis_VV00G39320,,,
2877,f2877,c3632,44,vitis_VV19G05040,,,
2878,f2878,c3633,35,maize_GRMZM2G049216_P05,,,
2878,f2878,c3633,35,RAP2_Os03t0120000-01,,,
2879,f2879,c3634,43,maize_GRMZM2G112999_P01,,,
2879,f2879,c3634,43,maize_GRMZM2G420593_P01,,,
2880,f2880,c3635,50,RAP2_Os09t0427100-01,,,
2880,f2880,c3635,50,TIGR6.1_LOC_Os09g25865.1,,,
2881,f2881,c3636,39,maize_GRMZM2G089472_P01,,,
2881,f2881,c3636,39,maize_GRMZM5G888407_P01,,,
2882,f2882,c3637,50,RAP2_Os05t0499100-01,,,
2882,f2882,c3637,50,TIGR6.1_LOC_Os05g41970.1,,,
2883,f2883,c3638,44,maize_GRMZM2G108342_P01,,,
2883,f2883,c3638,44,TIGR6.1_LOC_Os12g24630.1,,,
2884,f2884,c3639,40,RAP2_Os05t0504400-00,,,
2884,f2884,c3639,40,TIGR6.1_LOC_Os05g42380.1,,,
2885,f2885,c363,47,maize_GRMZM2G301823_P01,,,
2885,f2885,c363,47,maize_GRMZM2G480850_P01,,,
2885,f2885,c363,47,RAP2_Os01t0303000-01,,,
2885,f2885,c363,47,RAP2_Os01t0303000-02,,,
2885,f2885,c363,47,RAP2_Os03t0306800-01,,,
2885,f2885,c363,47,RAP2_Os08t0513400-00,,,
2885,f2885,c363,47,TIGR6.1_LOC_Os01g19740.1,,,
2885,f2885,c363,47,TIGR6.1_LOC_Os03g19380.1,,,
2885,f2885,c363,47,TIGR6.1_LOC_Os08g40240.1,,,
2885,f2885,c363,47,vitis_VV00G52420,,,
2886,f2886,c3640,42,maize_GRMZM2G108686_P01,,,
2886,f2886,c3640,42,tair10_AT2G20390.1,,,
2887,f2887,c3641,41,maize_GRMZM5G874654_P01,,,
2887,f2887,c3641,41,vitis_VV07G12430,,,
2888,f2888,c3642,50,maize_GRMZM2G078862_P01,,,
2888,f2888,c3642,50,maize_GRMZM2G078862_P04,,,
2889,f2889,c3643,50,RAP2_Os08t0288000-01,,,
2889,f2889,c3643,50,RAP2_Os08t0288000-02,,,
2890,f2890,c3644,25,TIGR6.1_LOC_Os05g45560.1,,,
2890,f2890,c3644,25,TIGR6.1_LOC_Os07g12430.1,,,
2891,f2891,c3645,50,maize_AC210734.2_FGP008,,,
2891,f2891,c3645,50,maize_AC219074.1_FGP001,,,
2892,f2892,c3646,50,maize_GRMZM2G077797_P02,,,
2892,f2892,c3646,50,maize_GRMZM2G077797_P03,,,
2893,f2893,c3647,37,RAP2_Os09t0478300-01,,,
2893,f2893,c3647,37,vitis_VV00G00065,,,
2894,f2894,c3648,33,maize_GRMZM2G393272_P01,,,
2894,f2894,c3648,33,RAP2_Os08t0170001-00,,,
2895,f2895,c3649,50,RAP2_Os08t0207300-01,,,
2895,f2895,c3649,50,TIGR6.1_LOC_Os08g10612.1,,,
2896,f2896,c364,50,maize_AC190933.3_FGP004,,,
2896,f2896,c364,50,maize_GRMZM2G036427_P04,,,
2896,f2896,c364,50,POPTR_0005s17800.1,,,
2896,f2896,c364,50,RAP2_Os01t0303800-01,,,
2896,f2896,c364,50,RAP2_Os01t0303800-02,,,
2896,f2896,c364,50,TIGR6.1_LOC_Os01g19820.1,,,
2896,f2896,c364,50,TIGR6.1_LOC_Os01g19820.2,,,
2896,f2896,c364,50,TIGR6.1_LOC_Os01g19820.3,,,
2896,f2896,c364,50,TIGR6.1_LOC_Os01g19820.4,,,
2896,f2896,c364,50,vitis_VV08G10620,,,
2897,f2897,c3650,50,RAP2_Os12t0267500-01,,,
2897,f2897,c3650,50,TIGR6.1_LOC_Os12g16670.1,,,
2898,f2898,c3651,50,RAP2_Os05t0562600-00,,,
2898,f2898,c3651,50,TIGR6.1_LOC_Os05g48830.1,,,
2899,f2899,c3652,39,maize_GRMZM2G435274_P01,,,
2899,f2899,c3652,39,RAP2_Os12t0559100-01,,,
2900,f2900,c3654,33,maize_GRMZM2G001905_P01,,,
2900,f2900,c3654,33,maize_GRMZM2G001905_P02,,,
2901,f2901,c3655,50,RAP2_Os05t0574700-02,,,
2901,f2901,c3655,50,TIGR6.1_LOC_Os05g49910.2,,,
2902,f2902,c3656,32,POPTR_0001s44010.1,,,
2902,f2902,c3656,32,vitis_VV00G55480,,,
2903,f2903,c3657,50,RAP2_Os11t0622200-01,,,
2903,f2903,c3657,50,TIGR6.1_LOC_Os11g40674.1,,,
2904,f2904,c3658,50,RAP2_Os05t0585700-01,,,
2904,f2904,c3658,50,TIGR6.1_LOC_Os05g50820.1,,,
2905,f2905,c3659,37,maize_GRMZM2G002394_P01,,,
2905,f2905,c3659,37,maize_GRMZM5G881062_P01,,,
2906,f2906,c3660,35,maize_GRMZM2G509545_P01,,,
2906,f2906,c3660,35,maize_GRMZM2G527788_P01,,,
2907,f2907,c3661,50,RAP2_Os12t0219900-00,,,
2907,f2907,c3661,50,TIGR6.1_LOC_Os12g11840.1,,,
2908,f2908,c3662,45,POPTR_0004s16160.1,,,
2908,f2908,c3662,45,POPTR_0019s01180.1,,,
2909,f2909,c3663,50,maize_GRMZM2G306165_P01,,,
2909,f2909,c3663,50,maize_GRMZM2G538708_P01,,,
2910,f2910,c3664,50,RAP2_Os06t0115000-01,,,
2910,f2910,c3664,50,TIGR6.1_LOC_Os06g02460.1,,,
2911,f2911,c3665,24,maize_GRMZM2G525966_P01,,,
2911,f2911,c3665,24,maize_GRMZM2G575452_P01,,,
2912,f2912,c3666,50,maize_GRMZM2G471362_P01,,,
2912,f2912,c3666,50,maize_GRMZM5G858812_P01,,,
2913,f2913,c3667,26,maize_GRMZM2G034225_P03,,,
2913,f2913,c3667,26,maize_GRMZM2G485991_P01,,,
2914,f2914,c3668,44,maize_GRMZM2G364178_P01,,,
2914,f2914,c3668,44,maize_GRMZM2G364178_P02,,,
2915,f2915,c3669,29,maize_GRMZM2G510496_P01,,,
2915,f2915,c3669,29,maize_GRMZM2G575619_P01,,,
2916,f2916,c366,50,maize_GRMZM2G064984_P01,,,
2916,f2916,c366,50,maize_GRMZM2G064984_P02,,,
2916,f2916,c366,50,maize_GRMZM2G171644_P01,,,
2916,f2916,c366,50,POPTR_0006s03730.1,,,
2916,f2916,c366,50,POPTR_0016s03580.1,,,
2916,f2916,c366,50,RAP2_Os11t0136701-00,,,
2916,f2916,c366,50,RAP2_Os12t0133600-01,,,
2916,f2916,c366,50,tair10_AT5G09225.1,,?,
2916,f2916,c366,50,TIGR6.1_LOC_Os11g04174.1,,,
2916,f2916,c366,50,TIGR6.1_LOC_Os12g03980.1,,,
2917,f2917,c3670,39,maize_GRMZM2G031728_P01,,,
2917,f2917,c3670,39,maize_GRMZM2G095611_P02,,,
2918,f2918,c3671,50,maize_GRMZM2G053711_P01,,,
2918,f2918,c3671,50,maize_GRMZM2G156983_P01,,,
2919,f2919,c3672,50,maize_GRMZM2G327893_P01,,,
2919,f2919,c3672,50,maize_GRMZM2G367426_P01,,,
2920,f2920,c3673,50,maize_GRMZM2G059669_P02,,,
2920,f2920,c3673,50,maize_GRMZM2G059669_P03,,,
2921,f2921,c3674,50,maize_GRMZM2G009335_P01,,,
2921,f2921,c3674,50,maize_GRMZM2G009335_P03,,,
2922,f2922,c3675,50,vitis_VV00G49730,,,
2922,f2922,c3675,50,vitis_VV00G62455,,,
2923,f2923,c3676,50,RAP2_Os06t0146900-01,,,
2923,f2923,c3676,50,TIGR6.1_LOC_Os06g05424.1,,,
2924,f2924,c3677,50,RAP2_Os06t0152600-01,,,
2924,f2924,c3677,50,TIGR6.1_LOC_Os06g05930.1,,,
2925,f2925,c3678,39,maize_GRMZM2G513162_P01,,,
2925,f2925,c3678,39,POPTR_0016s00600.1,,,
2926,f2926,c3679,50,maize_AC191732.3_FGP001,,,
2926,f2926,c3679,50,maize_AC194977.2_FGP005,,,
2927,f2927,c367,48,maize_GRMZM2G316849_P01,,,
2927,f2927,c367,48,maize_GRMZM2G524574_P01,,,
2927,f2927,c367,48,maize_GRMZM2G531826_P01,,,
2927,f2927,c367,48,maize_GRMZM2G538967_P01,,,
2927,f2927,c367,48,maize_GRMZM2G539606_P01,,,
2927,f2927,c367,48,maize_GRMZM2G545228_P01,,,
2927,f2927,c367,48,maize_GRMZM2G550683_P01,,,
2927,f2927,c367,48,maize_GRMZM2G551581_P01,,,
2927,f2927,c367,48,maize_GRMZM2G560133_P01,,,
2927,f2927,c367,48,maize_GRMZM2G571532_P01,,,
2928,f2928,c3680,50,maize_GRMZM5G862276_P01,,,
2928,f2928,c3680,50,maize_GRMZM5G898259_P01,,,
2929,f2929,c3681,44,maize_GRMZM2G700063_P01,,,
2929,f2929,c3681,44,TIGR6.1_LOC_Os06g06040.7,,,
2930,f2930,c3682,50,RAP2_Os06t0156400-00,,,
2930,f2930,c3682,50,TIGR6.1_LOC_Os06g06230.1,,,
2931,f2931,c3683,50,RAP2_Os06t0158700-01,,,
2931,f2931,c3683,50,TIGR6.1_LOC_Os06g06420.1,,,
2932,f2932,c3684,50,maize_GRMZM2G114129_P02,,,
2932,f2932,c3684,50,maize_GRMZM2G168809_P02,,,
2933,f2933,c3685,49,maize_GRMZM5G802272_P01,,,
2933,f2933,c3685,49,maize_GRMZM5G891599_P01,,,
2934,f2934,c3686,50,RAP2_Os06t0168901-00,,,
2934,f2934,c3686,50,TIGR6.1_LOC_Os06g07240.1,,,
2935,f2935,c3688,26,maize_GRMZM2G024615_P03,,,
2935,f2935,c3688,26,maize_GRMZM2G174343_P02,,,
2936,f2936,c3689,49,RAP2_Os06t0469800-00,,,
2936,f2936,c3689,49,RAP2_Os11t0709000-00,,,
2937,f2937,c368,45,maize_GRMZM2G015226_P01,,,
2937,f2937,c368,45,maize_GRMZM2G073969_P01,,,
2937,f2937,c368,45,maize_GRMZM2G107286_P01,,,
2937,f2937,c368,45,maize_GRMZM2G417166_P01,,,
2937,f2937,c368,45,maize_GRMZM2G512467_P01,,,
2937,f2937,c368,45,maize_GRMZM5G838433_P01,,,
2937,f2937,c368,45,RAP2_Os03t0341600-01,,,
2937,f2937,c368,45,RAP2_Os03t0342100-01,,,
2937,f2937,c368,45,TIGR6.1_LOC_Os03g22210.1,,,
2937,f2937,c368,45,TIGR6.1_LOC_Os03g22230.1,,,
2938,f2938,c3690,45,maize_GRMZM2G111391_P01,,,
2938,f2938,c3690,45,maize_GRMZM5G810246_P01,,,
2939,f2939,c3691,50,RAP2_Os06t0199700-00,,,
2939,f2939,c3691,50,TIGR6.1_LOC_Os06g09920.1,,,
2940,f2940,c3692,50,RAP2_Os06t0200200-00,,,
2940,f2940,c3692,50,TIGR6.1_LOC_Os06g09950.1,,,
2941,f2941,c3693,45,tair10_AT1G73890.1,"protease inhibitor, seed storage, lipid transfer proteins",? in both,
2941,f2941,c3693,45,vitis_VV17G04020,,,
2942,f2942,c3694,50,tair10_AT1G44940.1,,,
2942,f2942,c3694,50,tair10_AT1G44940.2,,,
2943,f2943,c3695,50,RAP2_Os08t0467100-01,,,
2943,f2943,c3695,50,RAP2_Os08t0467100-02,,,
2944,f2944,c3696,50,RAP2_Os06t0230000-01,,,
2944,f2944,c3696,50,TIGR6.1_LOC_Os06g12455.1,,,
2945,f2945,c3697,50,RAP2_Os11t0649400-01,,,
2945,f2945,c3697,50,TIGR6.1_LOC_Os11g42940.1,,,
2946,f2946,c3698,50,RAP2_Os06t0231500-00,,,
2946,f2946,c3698,50,TIGR6.1_LOC_Os06g12550.1,,,
2947,f2947,c3699,50,maize_GRMZM2G449907_P01,,,
2947,f2947,c3699,50,maize_GRMZM5G819555_P01,,,
2948,f2948,c369,41,RAP2_Os06t0201200-01,,,
2948,f2948,c369,41,RAP2_Os06t0201300-00,,,
2948,f2948,c369,41,RAP2_Os06t0201500-00,,,
2948,f2948,c369,41,TIGR6.1_LOC_Os01g39080.1,,,
2948,f2948,c369,41,TIGR6.1_LOC_Os02g56710.1,,,
2948,f2948,c369,41,TIGR6.1_LOC_Os03g52420.1,,,
2948,f2948,c369,41,TIGR6.1_LOC_Os06g10020.1,,,
2948,f2948,c369,41,TIGR6.1_LOC_Os06g10030.1,,,
2948,f2948,c369,41,TIGR6.1_LOC_Os06g10040.1,,,
2948,f2948,c369,41,TIGR6.1_LOC_Os06g10050.1,,,
2949,f2949,c3700,50,RAP2_Os03t0402633-00,,,
2949,f2949,c3700,50,RAP2_Os12t0536801-00,,,
2950,f2950,c3701,50,RAP2_Os06t0303650-00,,,
2950,f2950,c3701,50,TIGR6.1_LOC_Os06g19970.1,,,
2951,f2951,c3702,15,maize_GRMZM2G152512_P01,,,
2951,f2951,c3702,15,maize_GRMZM2G152516_P01,,,
2952,f2952,c3703,50,RAP2_Os09t0283700-00,,,
2952,f2952,c3703,50,TIGR6.1_LOC_Os09g11180.1,,,
2953,f2953,c3704,50,POPTR_0002s15510.2,,,
2953,f2953,c3704,50,POPTR_0002s15510.3,,,
2954,f2954,c3705,50,maize_GRMZM2G310882_P01,,,
2954,f2954,c3705,50,maize_GRMZM2G343819_P01,,,
2955,f2955,c3706,48,vitis_VV19G05320,,,
2955,f2955,c3706,48,vitis_VV19G10010,,,
2956,f2956,c3707,50,RAP2_Os01t0100200-01,,,
2956,f2956,c3707,50,TIGR6.1_LOC_Os01g01019.1,,,
2957,f2957,c3708,45,POPTR_0015s12730.1,,,
2957,f2957,c3708,45,TIGR6.1_LOC_Os10g35140.1,,,
2958,f2958,c3709,50,RAP2_Os10t0202501-01,,,
2958,f2958,c3709,50,TIGR6.1_LOC_Os10g13505.1,,,
2959,f2959,c3710,50,RAP2_Os04t0334950-00,,,
2959,f2959,c3710,50,RAP2_Os04t0336701-00,,,
2960,f2960,c3711,50,RAP2_Os09t0482860-01,,,
2960,f2960,c3711,50,RAP2_Os09t0482860-02,,,
2961,f2961,c3712,45,maize_AC213528.2_FGP002,,,
2961,f2961,c3712,45,maize_AC217690.3_FGP003,,,
2962,f2962,c3713,50,RAP2_Os06t0316000-01,,,
2962,f2962,c3713,50,TIGR6.1_LOC_Os06g21110.1,,,
2963,f2963,c3714,50,TIGR6.1_LOC_Os07g45720.1,,,
2963,f2963,c3714,50,TIGR6.1_LOC_Os12g30230.1,,,
2964,f2964,c3715,50,RAP2_Os09t0379000-00,,,
2964,f2964,c3715,50,TIGR6.1_LOC_Os09g21140.1,,,
2965,f2965,c3716,44,maize_AC211275.3_FGP006,,,
2965,f2965,c3716,44,vitis_VV00G32570,,,
2966,f2966,c3717,19,maize_AC206650.4_FGP004,,,
2966,f2966,c3717,19,maize_GRMZM2G028894_P02,,,
2967,f2967,c3718,26,maize_GRMZM5G836628_P01,,,
2967,f2967,c3718,26,maize_GRMZM5G897856_P01,,,
2968,f2968,c3719,28,maize_GRMZM2G570006_P01,,,
2968,f2968,c3719,28,tair10_AT4G30220.2,,,
2969,f2969,c371,49,maize_GRMZM2G064753_P01,,,
2969,f2969,c371,49,maize_GRMZM2G134738_P01,,,
2969,f2969,c371,49,maize_GRMZM2G134738_P02,,,
2969,f2969,c371,49,POPTR_0001s17370.1,,,
2969,f2969,c371,49,POPTR_0001s17370.2,,,
2969,f2969,c371,49,POPTR_0003s05880.1,,,
2969,f2969,c371,49,RAP2_Os01t0612200-01,,,
2969,f2969,c371,49,RAP2_Os06t0142700-01,,,
2969,f2969,c371,49,TIGR6.1_LOC_Os01g42650.1,,,
2969,f2969,c371,49,TIGR6.1_LOC_Os06g05080.1,,,
2970,f2970,c3720,50,maize_AC196389.3_FGP003,,,
2970,f2970,c3720,50,maize_GRMZM5G810923_P01,,,
2971,f2971,c3721,50,maize_GRMZM2G040003_P01,,,
2971,f2971,c3721,50,maize_GRMZM2G154665_P02,,,
2972,f2972,c3722,28,maize_GRMZM2G569925_P01,,,
2972,f2972,c3722,28,RAP2_Os10t0143800-01,,,
2973,f2973,c3723,50,maize_AC202398.4_FGP003,,,
2973,f2973,c3723,50,maize_GRMZM2G010649_P01,,,
2974,f2974,c3724,50,TIGR6.1_LOC_Os06g23870.1,,,
2974,f2974,c3724,50,TIGR6.1_LOC_Os06g23870.2,,,
2975,f2975,c3725,34,maize_GRMZM2G052896_P01,,,
2975,f2975,c3725,34,TIGR6.1_LOC_Os06g24080.1,,,
2976,f2976,c3726,48,tair10_AT1G10590.3,,,
2976,f2976,c3726,48,vitis_VV00G22025,,,
2977,f2977,c3727,20,maize_GRMZM2G469499_P01,,,
2977,f2977,c3727,20,TIGR6.1_LOC_Os12g26720.1,,,
2978,f2978,c3728,37,maize_GRMZM2G348167_P01,,,
2978,f2978,c3728,37,maize_GRMZM2G552586_P01,,,
2979,f2979,c3729,50,maize_GRMZM2G072235_P01,,,
2979,f2979,c3729,50,maize_GRMZM2G310364_P01,,,
2980,f2980,c372,50,maize_GRMZM2G057950_P01,,,
2980,f2980,c372,50,maize_GRMZM2G057950_P02,,,
2980,f2980,c372,50,maize_GRMZM2G091921_P01,,,
2980,f2980,c372,50,maize_GRMZM2G091921_P02,,,
2980,f2980,c372,50,RAP2_Os03t0168900-01,,,
2980,f2980,c372,50,RAP2_Os10t0407100-01,,,
2980,f2980,c372,50,RAP2_Os10t0407100-02,,,
2980,f2980,c372,50,tair10_AT1G44414.1,,,
2980,f2980,c372,50,TIGR6.1_LOC_Os03g07290.1,,,
2980,f2980,c372,50,TIGR6.1_LOC_Os10g26690.1,,,
2981,f2981,c3730,48,TIGR6.1_LOC_Os06g24990.1,,,
2981,f2981,c3730,48,vitis_VV00G59970,,,
2982,f2982,c3731,49,maize_AC194057.3_FGP003,,,
2982,f2982,c3731,49,maize_AC205259.3_FGP001,,,
2983,f2983,c3732,49,POPTR_0006s19210.1,,,
2983,f2983,c3732,49,POPTR_0007s10090.1,,,
2984,f2984,c3733,48,maize_GRMZM2G550100_P01,,,
2984,f2984,c3733,48,maize_GRMZM5G846082_P01,,,
2985,f2985,c3734,49,maize_AC187100.4_FGP001,,,
2985,f2985,c3734,49,maize_AC205173.3_FGP002,,,
2986,f2986,c3735,50,RAP2_Os08t0249200-00,,,
2986,f2986,c3735,50,TIGR6.1_LOC_Os08g15070.1,,,
2987,f2987,c3736,40,vitis_VV00G48275,,,
2987,f2987,c3736,40,vitis_VV00G62015,,,
2988,f2988,c3737,50,vitis_VV00G29065,,,
2988,f2988,c3737,50,vitis_VV00G37740,,,
2989,f2989,c3738,50,maize_GRMZM5G842168_P01,,,
2989,f2989,c3738,50,maize_GRMZM5G890626_P01,,,
2990,f2990,c3739,50,RAP2_Os06t0492300-01,,,
2990,f2990,c3739,50,TIGR6.1_LOC_Os06g29679.1,,,
2991,f2991,c373,30,maize_AC203294.3_FGP008,,,
2991,f2991,c373,30,maize_AC204048.3_FGP002,,,
2991,f2991,c373,30,maize_GRMZM2G477762_P01,,,
2991,f2991,c373,30,POPTR_0001s16240.1,,,
2991,f2991,c373,30,POPTR_0003s21890.1,,,
2991,f2991,c373,30,POPTR_0016s04810.1,,,
2991,f2991,c373,30,RAP2_Os01t0812850-00,,,
2991,f2991,c373,30,RAP2_Os02t0459001-00,,,
2991,f2991,c373,30,RAP2_Os06t0692050-00,,,
2991,f2991,c373,30,tair10_AT1G17285.1,,?,
2992,f2992,c3740,50,maize_GRMZM2G017397_P01,,,
2992,f2992,c3740,50,maize_GRMZM5G872750_P01,,,
2993,f2993,c3741,50,maize_GRMZM2G084695_P01,,,
2993,f2993,c3741,50,maize_GRMZM5G835373_P01,,,
2994,f2994,c3742,50,RAP2_Os12t0634600-01,,,
2994,f2994,c3742,50,TIGR6.1_LOC_Os12g43810.1,,,
2995,f2995,c3743,30,maize_AC216241.3_FGP001,,,
2995,f2995,c3743,30,maize_GRMZM5G828474_P01,,,
2996,f2996,c3744,50,RAP2_Os10t0364400-00,,,
2996,f2996,c3744,50,TIGR6.1_LOC_Os10g22020.1,,,
2997,f2997,c3745,50,maize_GRMZM2G123746_P01,,,
2997,f2997,c3745,50,maize_GRMZM2G178668_P01,,,
2998,f2998,c3746,28,maize_GRMZM2G032006_P01,,,
2998,f2998,c3746,28,maize_GRMZM2G562049_P01,,,
2999,f2999,c3747,43,tair10_AT3G45093.1,endopeptidase inhibitor,N,
2999,f2999,c3747,43,tair10_AT5G43401.1,defensin-like,? in both,
3000,f3000,c3748,41,POPTR_0014s03880.1,,,
3000,f3000,c3748,41,POPTR_2111s00200.1,,,
3001,f3001,c3749,47,maize_GRMZM2G128907_P01,,,
3001,f3001,c3749,47,maize_GRMZM2G137775_P01,,,
3002,f3002,c374,48,maize_GRMZM2G032401_P01,,,
3002,f3002,c374,48,maize_GRMZM2G035739_P01,,,
3002,f3002,c374,48,maize_GRMZM2G047341_P01,,,
3002,f3002,c374,48,maize_GRMZM2G150288_P01,,,
3002,f3002,c374,48,maize_GRMZM2G172983_P01,,,
3002,f3002,c374,48,POPTR_0004s16420.2,,,
3002,f3002,c374,48,POPTR_0009s12110.1,,,
3002,f3002,c374,48,POPTR_0009s12110.2,,,
3002,f3002,c374,48,tair10_AT2G21600.1,,,
3002,f3002,c374,48,tair10_AT4G39220.1,,,
3003,f3003,c3750,44,tair10_AT1G62422.1,,,
3003,f3003,c3750,44,vitis_VV00G23605,,,
3004,f3004,c3751,50,vitis_VV00G39950,,,
3004,f3004,c3751,50,vitis_VV12G09170,,,
3005,f3005,c3752,50,maize_GRMZM2G702180_P01,,,
3005,f3005,c3752,50,maize_GRMZM2G702182_P01,,,
3006,f3006,c3753,43,maize_GRMZM2G161244_P01,,,
3006,f3006,c3753,43,POPTR_0013s07180.1,,,
3007,f3007,c3754,42,vitis_VV00G09160,,,
3007,f3007,c3754,42,vitis_VV12G11230,,,
3008,f3008,c3755,28,maize_GRMZM2G515882_P01,,,
3008,f3008,c3755,28,maize_GRMZM2G526470_P01,,,
3009,f3009,c3756,36,maize_GRMZM2G499141_P01,,,
3009,f3009,c3756,36,maize_GRMZM2G501015_P01,,,
3010,f3010,c3757,50,POPTR_0010s04850.1,,,
3010,f3010,c3757,50,POPTR_0813s00200.1,,,
3011,f3011,c3758,42,POPTR_0082s00200.1,,,
3011,f3011,c3758,42,POPTR_0829s00200.1,,,
3012,f3012,c3759,22,RAP2_Os08t0161300-00,,,
3012,f3012,c3759,22,TIGR6.1_LOC_Os08g06410.1,,,
3013,f3013,c375,47,maize_GRMZM2G052132_P01,,,
3013,f3013,c375,47,maize_GRMZM2G058744_P05,,,
3013,f3013,c375,47,maize_GRMZM2G144446_P01,,,
3013,f3013,c375,47,maize_GRMZM2G146579_P02,,,
3013,f3013,c375,47,maize_GRMZM2G359446_P03,,,
3013,f3013,c375,47,maize_GRMZM2G365862_P03,,,
3013,f3013,c375,47,maize_GRMZM2G413201_P02,,,
3013,f3013,c375,47,maize_GRMZM2G429043_P02,,,
3013,f3013,c375,47,maize_GRMZM2G439562_P03,,,
3013,f3013,c375,47,maize_GRMZM2G502626_P01,,,
3014,f3014,c3760,32,vitis_VV00G60935,,,
3014,f3014,c3760,32,vitis_VV14G15170,,,
3015,f3015,c3761,50,RAP2_Os06t0567666-01,,,
3015,f3015,c3761,50,TIGR6.1_LOC_Os06g37085.1,,,
3016,f3016,c3762,50,maize_AC214427.3_FGP010,,,
3016,f3016,c3762,50,maize_GRMZM5G895889_P01,,,
3017,f3017,c3763,35,maize_GRMZM5G882378_P04,,,
3017,f3017,c3763,35,vitis_VV08G12220,,,
3018,f3018,c3764,49,POPTR_0011s00220.1,,,
3018,f3018,c3764,49,POPTR_0011s01850.1,,,
3019,f3019,c3765,50,RAP2_Os06t0581701-01,,,
3019,f3019,c3765,50,TIGR6.1_LOC_Os06g38350.1,,,
3020,f3020,c3766,47,TIGR6.1_LOC_Os06g38380.1,,,
3020,f3020,c3766,47,TIGR6.1_LOC_Os06g38390.1,,,
3021,f3021,c3767,33,vitis_VV00G64160,,,
3021,f3021,c3767,33,vitis_VV13G08880,,,
3022,f3022,c3768,50,maize_GRMZM2G138291_P01,,,
3022,f3022,c3768,50,maize_GRMZM5G844514_P01,,,
3023,f3023,c3769,49,RAP2_Os06t0584400-01,,,
3023,f3023,c3769,49,TIGR6.1_LOC_Os06g38580.1,,,
3024,f3024,c376,38,maize_GRMZM2G068566_P01,,,
3024,f3024,c376,38,maize_GRMZM2G068566_P02,,,
3024,f3024,c376,38,RAP2_Os02t0462500-01,,,
3024,f3024,c376,38,RAP2_Os10t0478900-01,,,
3024,f3024,c376,38,tair10_AT5G10745.1,,?,
3024,f3024,c376,38,tair10_AT5G24980.1,,?,
3024,f3024,c376,38,TIGR6.1_LOC_Os02g26404.1,,,
3024,f3024,c376,38,TIGR6.1_LOC_Os02g26404.2,,,
3024,f3024,c376,38,TIGR6.1_LOC_Os10g33855.2,,,
3024,f3024,c376,38,vitis_VV04G07470,,,
3025,f3025,c3770,40,RAP2_Os06t0586700-00,,,
3025,f3025,c3770,40,TIGR6.1_LOC_Os06g38710.1,,,
3026,f3026,c3771,50,RAP2_Os06t0659800-00,,,
3026,f3026,c3771,50,TIGR6.1_LOC_Os06g44930.1,,,
3027,f3027,c3772,50,maize_GRMZM2G080497_P02,,,
3027,f3027,c3772,50,maize_GRMZM2G080497_P03,,,
3028,f3028,c3773,42,maize_GRMZM2G324535_P01,,,
3028,f3028,c3773,42,tair10_AT1G58265.1,,,
3029,f3029,c3774,44,maize_GRMZM2G059663_P01,,,
3029,f3029,c3774,44,vitis_VV00G30390,,,
3030,f3030,c3775,32,maize_GRMZM2G420535_P01,,,
